,Datetime,SA DPT,SA Temp,RA DPT,SA %RH,RA Temp,RA Humidity
4,2022-01-11 15:18:16,16.4,21.3,14.7,73.8,23.0,59.8
5,2022-01-11 15:18:16,16.3,21.2,14.6,73.7,22.9,59.9
6,2022-01-11 15:18:16,16.1,21.2,14.6,73.4,22.9,59.8
7,2022-01-11 15:18:16,16.1,21.2,14.3,73.2,22.8,59.6
8,2022-01-11 15:18:16,16.2,21.3,14.3,73.0,22.8,59.6
9,2022-01-11 15:18:16,16.2,21.3,14.3,72.8,22.8,58.9
10,2022-01-11 15:18:16,16.0,21.3,14.2,72.6,22.7,58.9
11,2022-01-11 15:18:16,15.9,21.2,14.1,72.4,22.6,59.1
12,2022-01-11 15:18:16,16.0,21.3,14.0,72.0,22.5,59.2
13,2022-01-11 15:18:16,16.0,21.3,14.0,71.8,22.5,59.0
14,2022-01-11 15:18:16,15.8,21.3,13.9,71.5,22.4,58.9
15,2022-01-11 15:18:16,15.8,21.3,13.9,71.3,22.4,59.1
16,2022-01-11 15:18:16,15.8,21.3,13.8,71.1,22.3,59.1
17,2022-01-11 15:18:16,15.7,21.2,13.8,70.9,22.3,58.9
18,2022-01-11 13:09:53,15.7,21.2,13.7,70.7,22.2,59.1
19,2022-01-11 19:15:14,15.4,21.2,13.7,70.6,22.2,59.2
20,2022-01-11 13:09:53,11.2,16.8,13.3,69.9,21.2,61.3
21,2022-01-11 19:15:14,11.1,16.7,13.3,70.0,20.4,64.0
22,2022-01-11 13:09:53,11.1,16.7,13.3,70.3,20.2,64.7
23,2022-01-11 19:15:14,14.0,19.4,14.6,71.0,22.8,59.9
24,2022-01-11 13:09:53,14.7,20.2,15.1,71.2,23.7,58.9
25,2022-01-11 19:15:14,15.0,20.5,15.4,71.3,24.3,58.4
26,2022-01-11 13:09:53,15.3,20.8,15.8,71.5,24.7,58.2
27,2022-01-11 13:09:53,14.2,19.7,15.7,71.5,24.6,58.5
28,2022-01-11 13:09:53,14.1,19.5,16.0,71.6,24.9,57.9
29,2022-01-11 13:09:53,15.2,20.5,16.3,71.9,24.9,58.9
30,2022-01-11 13:09:53,14.5,19.7,16.3,72.0,24.7,60.0
31,2022-01-11 13:09:53,13.2,18.4,16.4,72.1,24.8,60.5
32,2022-01-11 13:09:53,13.4,18.6,16.6,72.4,25.0,60.2
33,2022-01-11 13:09:53,13.3,18.3,16.9,72.7,25.0,60.7
34,2022-01-11 13:09:53,13.3,18.3,16.8,73.1,24.9,61.1
35,2022-01-11 13:09:53,13.5,18.5,17.1,73.5,25.2,60.8
36,2022-01-11 19:15:14,13.3,18.0,16.7,73.8,25.1,60.6
37,2022-01-11 19:15:14,13.5,18.3,16.8,74.2,25.2,60.0
38,2022-01-11 19:15:14,13.8,18.6,16.8,74.5,25.2,60.3
39,2022-01-11 19:15:14,14.3,18.9,16.8,74.9,25.2,60.0
40,2022-01-11 19:15:14,14.0,18.6,16.5,75.1,24.9,60.3
41,2022-01-11 19:15:14,13.9,18.5,16.3,75.3,24.9,59.1
42,2022-01-11 19:15:14,13.2,17.7,16.0,75.3,24.9,57.8
43,2022-01-11 19:15:14,13.5,18.0,15.6,75.4,24.8,57.5
44,2022-01-11 19:15:14,13.8,18.4,15.8,75.5,25.0,57.4
45,2022-01-11 19:15:14,13.5,18.0,16.4,75.6,24.8,60.3
46,2022-01-11 13:09:53,13.8,18.2,16.8,75.7,24.9,60.8
47,2022-01-11 19:15:14,14.1,18.5,16.6,75.9,25.0,60.4
48,2022-01-11 13:09:53,15.4,19.8,16.7,76.3,25.1,60.3
49,2022-01-11 19:15:14,15.8,20.2,16.4,76.4,25.1,59.6
50,2022-01-11 13:09:53,15.5,19.9,16.3,76.5,24.7,60.6
51,2022-01-11 19:15:14,14.5,18.9,16.2,76.5,24.6,59.9
52,2022-01-11 13:09:53,16.1,20.3,16.4,76.7,25.1,59.4
53,2022-01-11 19:15:14,14.9,19.3,16.4,76.5,25.0,58.8
54,2022-01-11 16:15:01,15.0,19.4,16.1,76.6,24.7,58.8
55,2022-01-11 16:15:01,16.1,20.5,16.0,76.6,24.9,57.9
56,2022-01-11 16:15:01,16.1,20.5,15.7,76.5,24.9,57.2
57,2022-01-11 16:15:01,15.8,20.2,15.7,76.4,24.9,57.0
58,2022-01-11 16:15:01,15.8,20.2,15.8,76.3,25.0,56.7
59,2022-01-11 16:15:01,15.5,19.9,15.3,76.1,24.5,57.6
60,2022-01-11 16:15:01,15.6,20.0,15.5,76.0,24.7,57.3
61,2022-01-11 16:15:01,15.6,20.0,15.7,75.9,24.9,56.7
62,2022-01-11 16:15:01,15.7,20.1,15.7,75.8,24.9,57.2
63,2022-01-11 19:12:21,14.3,18.9,15.4,75.5,24.6,57.4
64,2022-01-11 19:12:21,14.7,19.3,15.4,75.5,24.6,56.9
65,2022-01-11 19:12:21,14.2,18.8,15.3,75.3,24.5,56.8
0,2022-01-12 11:00:31,16.8,21.5,14.9,75.2,23.5,59.5
1,2022-01-12 11:00:31,16.7,21.4,15.0,75.0,23.3,60.0
2,2022-01-12 11:22:16,16.6,21.3,14.8,74.7,23.1,60.3
3,2022-01-12 11:22:16,16.3,21.2,15.0,74.5,23.0,60.8
4,2022-01-12 11:39:03,16.2,21.1,14.9,74.3,22.9,61.1
5,2022-01-12 11:39:03,16.2,21.1,14.7,74.1,22.7,60.9
6,2022-01-12 11:57:03,16.1,21.0,14.5,73.9,22.5,61.0
7,2022-01-12 11:57:03,16.1,21.0,14.4,73.7,22.4,60.7
8,2022-01-12 12:15:19,15.9,21.0,14.3,73.5,22.3,60.8
9,2022-01-12 12:15:19,15.8,20.9,14.2,73.3,22.2,60.9
10,2022-01-12 12:35:50,15.7,20.8,14.2,73.1,22.1,60.8
11,2022-01-12 12:35:50,15.7,20.8,14.1,72.8,22.0,60.8
12,2022-01-12 12:52:33,15.5,20.8,13.6,72.4,21.8,60.5
13,2022-01-12 12:52:33,15.5,20.8,13.8,72.3,21.7,60.8
14,2022-01-12 13:08:23,15.5,20.8,13.8,72.1,21.7,60.7
15,2022-01-12 13:26:02,15.4,20.7,13.7,71.9,21.6,60.7
16,2022-01-12 13:44:37,15.4,20.7,13.7,71.7,21.6,61.1
17,2022-01-12 13:44:37,15.2,20.7,13.7,71.6,21.6,61.3
18,2022-01-12 14:02:17,15.2,20.7,13.9,71.3,21.5,61.9
19,2022-01-12 14:02:17,15.2,20.7,13.9,71.2,21.5,62.2
20,2022-01-12 13:08:23,10.6,16.1,13.8,70.6,20.4,66.3
21,2022-01-12 13:26:02,10.9,16.2,13.5,70.9,19.9,67.2
22,2022-01-12 14:20:00,11.1,16.4,13.7,71.3,19.8,68.2
23,2022-01-12 14:20:00,11.0,16.1,14.2,72.0,19.9,70.3
24,2022-01-12 14:38:14,11.2,16.3,14.2,72.5,19.9,70.6
25,2022-01-12 14:38:14,11.2,16.1,14.3,72.8,19.8,70.9
26,2022-01-12 14:57:16,11.2,16.1,14.6,73.3,19.9,71.7
27,2022-01-12 14:57:16,11.3,16.0,14.6,73.7,19.9,72.2
28,2022-01-12 15:14:33,11.3,16.0,14.7,74.2,20.0,72.0
29,2022-01-12 15:31:06,11.4,16.1,15.0,74.6,20.1,73.6
30,2022-01-12 15:14:33,11.4,15.9,15.6,75.1,20.2,75.1
31,2022-01-12 15:49:26,11.6,15.9,15.8,75.8,20.6,74.4
32,2022-01-12 15:49:26,11.6,15.9,16.0,76.4,20.6,74.9
33,2022-01-12 15:31:06,11.7,15.8,16.1,77.0,20.7,74.9
34,2022-01-12 16:07:13,11.6,15.7,16.0,77.5,20.9,74.1
35,2022-01-12 16:24:47,11.7,15.6,16.0,78.1,21.1,72.9
36,2022-01-12 16:07:13,11.8,15.7,16.0,78.6,21.1,72.8
37,2022-01-12 16:24:47,12.1,15.8,15.4,79.1,21.2,70.6
38,2022-01-12 16:42:27,12.1,15.8,15.2,79.4,21.2,69.5
39,2022-01-12 16:42:27,11.9,15.4,15.0,79.7,21.2,68.1
40,2022-01-12 17:00:34,12.0,15.5,14.9,79.9,21.4,66.7
41,2022-01-12 17:00:34,12.1,15.6,14.7,80.1,21.4,66.4
42,2022-01-12 17:18:09,12.4,15.9,14.8,80.2,21.5,66.5
43,2022-01-12 17:18:09,12.7,16.2,15.1,80.6,21.3,68.4
44,2022-01-12 17:35:10,12.9,16.2,15.0,80.7,21.2,67.9
45,2022-01-12 17:35:10,12.5,15.8,14.3,80.9,20.5,67.8
46,2022-01-12 17:53:07,12.4,15.7,14.1,81.0,20.2,68.0
47,2022-01-12 17:53:07,12.1,15.4,14.1,81.0,20.0,69.0
48,2022-01-12 18:27:57,11.8,15.1,14.0,81.0,19.7,69.9
49,2022-01-12 18:27:57,11.9,15.2,14.2,81.1,19.6,70.7
50,2022-01-12 19:21:34,11.7,15.0,13.9,81.2,19.3,70.9
51,2022-01-12 19:21:34,11.7,15.0,13.8,81.4,19.0,72.2
52,2022-01-12 19:57:24,11.7,15.0,13.8,81.5,18.8,72.9
53,2022-01-12 20:15:36,15.1,18.3,14.8,81.9,21.2,67.2
54,2022-01-12 19:57:24,16.0,19.2,15.1,81.7,22.6,63.2
55,2022-01-12 20:15:36,16.1,19.5,15.1,81.5,23.1,61.3
56,2022-01-12 20:33:31,16.2,19.6,15.4,81.3,23.4,61.4
57,2022-01-12 20:33:31,16.2,19.6,15.6,81.1,23.6,61.6
58,2022-01-12 20:51:12,16.3,19.7,15.7,80.8,23.8,61.6
59,2022-01-12 20:51:12,16.1,19.7,15.8,80.6,23.9,61.4
60,2022-01-12 21:09:02,17.4,21.0,16.0,80.5,24.1,60.8
61,2022-01-12 21:09:02,15.3,18.9,15.4,80.1,22.6,64.6
0,2022-01-13 00:08:36,15.5,19.1,15.1,80.0,21.3,67.8
1,2022-01-13 00:08:36,17.2,20.8,15.2,79.9,21.7,67.3
2,2022-01-13 00:27:07,17.1,20.9,15.1,79.4,21.8,66.6
3,2022-01-13 00:27:07,17.1,20.9,15.1,79.1,21.8,66.2
4,2022-01-13 00:44:32,17.1,20.9,15.1,78.8,21.8,66.3
5,2022-01-13 00:44:32,16.9,20.9,15.0,78.6,21.7,66.1
6,2022-01-13 01:02:05,16.9,20.9,15.0,78.3,21.7,65.9
7,2022-01-13 01:02:05,16.9,20.9,14.8,78.1,21.7,65.2
8,2022-01-13 01:19:16,16.9,20.9,14.6,77.8,21.8,64.6
9,2022-01-13 01:19:16,16.8,21.0,14.6,77.2,21.8,64.2
10,2022-01-13 01:35:31,16.8,21.0,14.4,76.9,21.8,63.5
11,2022-01-13 01:35:31,16.5,21.0,14.4,76.6,21.8,63.2
12,2022-01-13 01:51:18,16.5,21.0,14.5,76.1,21.9,63.5
13,2022-01-13 01:51:18,16.6,21.1,14.6,75.8,22.0,63.1
14,2022-01-13 02:10:49,16.5,21.2,14.4,75.6,22.1,62.5
15,2022-01-13 02:10:49,16.6,21.3,14.4,75.3,22.1,62.4
16,2022-01-13 02:27:23,16.6,21.3,14.2,75.1,22.2,61.6
17,2022-01-13 02:27:23,14.5,19.1,14.0,74.7,21.4,63.1
18,2022-01-13 02:43:05,11.1,15.8,13.7,74.2,20.3,65.9
19,2022-01-13 02:43:05,11.0,15.7,14.2,74.6,20.1,69.2
20,2022-01-13 03:00:09,10.9,15.4,13.9,74.8,19.8,69.4
21,2022-01-13 03:00:09,11.3,15.8,13.9,75.2,19.8,69.3
22,2022-01-13 03:16:05,11.4,15.9,13.9,75.5,19.8,69.3
23,2022-01-13 03:16:05,11.5,15.8,13.8,75.7,19.9,68.6
24,2022-01-13 03:34:21,11.6,15.9,14.2,76.3,20.1,69.6
25,2022-01-13 03:34:21,11.6,15.9,14.4,76.6,20.1,69.8
26,2022-01-13 03:51:17,11.8,15.9,14.6,76.9,20.1,71.0
27,2022-01-13 03:51:17,11.8,15.9,14.9,77.2,20.2,72.4
28,2022-01-13 04:09:13,11.7,15.8,15.1,77.6,20.2,73.0
29,2022-01-13 04:09:13,11.9,15.8,15.2,78.0,20.3,72.8
30,2022-01-13 04:28:09,12.0,15.9,15.3,78.4,20.4,72.9
31,2022-01-13 04:28:09,12.0,15.7,15.4,78.8,20.5,73.2
32,2022-01-13 04:47:43,11.9,15.6,15.3,79.2,20.4,73.1
33,2022-01-13 04:47:43,12.0,15.7,15.5,79.6,20.6,73.0
34,2022-01-13 05:05:36,12.1,15.6,15.3,80.0,20.6,72.6
35,2022-01-13 05:05:36,12.3,15.8,15.4,80.4,20.7,72.6
36,2022-01-13 05:23:04,12.4,15.7,15.5,80.7,20.8,72.2
37,2022-01-13 05:23:04,12.4,15.7,15.5,81.0,20.8,72.0
38,2022-01-13 05:40:11,12.1,15.4,15.5,81.3,20.8,72.1
39,2022-01-13 05:40:11,12.4,15.5,15.8,81.8,20.9,72.9
40,2022-01-13 05:56:49,12.5,15.6,15.8,82.1,20.9,73.4
41,2022-01-13 05:56:49,12.7,15.8,15.9,82.4,20.8,74.0
42,2022-01-13 06:13:49,12.9,15.8,15.8,82.7,20.6,74.0
43,2022-01-13 06:13:49,12.7,15.6,15.8,82.9,20.4,74.7
44,2022-01-13 06:46:25,12.6,15.5,15.5,83.2,20.3,74.3
45,2022-01-13 06:46:25,12.4,15.3,15.4,83.4,20.0,75.1
46,2022-01-13 07:02:50,12.7,15.4,15.5,83.7,19.9,76.0
47,2022-01-13 07:02:50,12.6,15.3,15.4,83.9,19.6,77.0
48,2022-01-13 07:21:34,14.7,17.5,15.8,84.6,20.4,75.1
49,2022-01-13 07:21:34,16.4,19.0,16.5,84.7,22.5,69.5
50,2022-01-13 07:38:38,16.7,19.5,16.8,84.6,23.4,66.8
51,2022-01-13 07:38:38,16.8,19.6,17.0,84.5,23.8,65.7
52,2022-01-13 07:54:50,16.9,19.7,16.9,84.2,24.0,64.7
53,2022-01-13 07:54:50,17.2,20.0,17.3,84.0,24.4,64.7
54,2022-01-13 08:10:10,17.1,19.9,17.2,83.8,24.3,65.4
55,2022-01-13 08:10:10,16.9,19.9,17.1,83.6,24.2,65.3
56,2022-01-13 08:27:13,17.1,20.1,17.1,83.4,24.2,65.4
57,2022-01-13 08:27:13,16.9,19.9,17.1,83.2,24.2,64.8
58,2022-01-13 08:44:33,18.5,21.6,17.4,83.2,24.5,64.8
59,2022-01-13 08:44:33,18.6,21.7,16.8,82.9,23.3,67.6
0,2022-01-14 02:25:21,18.4,21.7,16.3,82.5,23.1,66.0
1,2022-01-14 02:41:57,18.3,21.6,16.1,82.1,22.9,65.8
2,2022-01-14 03:02:41,18.3,21.6,16.1,81.7,22.9,66.1
3,2022-01-14 03:16:01,18.1,21.5,16.0,81.3,22.8,66.4
4,2022-01-14 03:32:44,17.7,21.4,15.9,80.6,22.6,66.2
5,2022-01-14 03:51:46,17.7,21.4,15.8,80.2,22.5,65.8
6,2022-01-14 04:22:23,17.7,21.4,15.8,79.9,22.5,66.1
7,2022-01-14 04:57:27,17.6,21.4,15.5,79.6,22.5,65.6
8,2022-01-14 05:13:55,17.7,21.5,15.8,79.3,22.5,65.7
9,2022-01-14 05:43:33,17.7,21.5,15.8,79.0,22.5,65.9
10,2022-01-14 06:03:42,17.7,21.5,15.5,78.7,22.5,65.6
11,2022-01-14 06:19:46,17.5,21.6,15.8,78.4,22.5,65.8
12,2022-01-14 06:38:46,17.5,21.6,15.5,78.1,22.5,65.1
13,2022-01-14 07:15:54,17.5,21.6,15.6,77.8,22.6,65.1
14,2022-01-14 07:32:07,17.4,21.7,15.4,77.6,22.6,64.4
15,2022-01-14 07:46:13,17.4,21.7,15.4,77.3,22.6,64.2
16,2022-01-14 08:20:10,17.4,21.7,15.4,77.0,22.6,64.0
17,2022-01-14 08:06:15,17.4,21.7,15.0,76.7,22.5,63.3
18,2022-01-14 08:36:02,17.2,21.7,15.0,76.4,22.5,63.4
19,2022-01-14 08:51:27,16.3,20.8,14.9,76.0,22.3,62.9
20,2022-01-14 09:09:58,15.0,19.4,14.5,75.7,21.4,65.4
21,2022-01-14 09:26:29,13.4,17.7,14.8,75.7,21.0,67.9
22,2022-01-14 09:47:24,13.6,18.0,15.0,76.0,20.7,69.7
23,2022-01-14 10:04:40,13.1,17.4,15.0,76.2,20.7,69.7
24,2022-01-14 10:25:59,13.0,17.3,15.1,76.5,20.8,70.1
25,2022-01-14 10:40:37,13.7,17.8,15.1,76.8,20.8,70.2
26,2022-01-14 10:55:25,13.5,17.6,15.1,77.0,20.8,70.0
27,2022-01-14 11:12:49,13.6,17.7,14.8,77.2,21.0,68.5
28,2022-01-14 11:27:35,13.2,17.3,15.0,77.4,21.2,68.4
29,2022-01-14 11:27:35,13.3,17.4,15.0,77.6,21.2,67.7
30,2022-01-14 11:48:04,13.6,17.5,14.9,77.8,21.4,67.5
31,2022-01-14 12:03:25,13.0,16.9,15.1,77.8,21.6,66.8
32,2022-01-14 12:18:13,13.6,17.5,15.2,78.0,21.7,66.8
33,2022-01-14 12:33:44,13.4,17.3,15.2,78.2,21.7,66.9
34,2022-01-14 13:05:56,12.8,16.7,15.0,78.2,21.7,66.6
35,2022-01-14 13:21:05,13.2,17.1,15.3,78.5,21.8,66.7
36,2022-01-14 13:55:27,13.2,17.1,15.2,78.6,21.9,66.4
37,2022-01-14 13:39:44,13.4,17.1,15.2,78.8,21.9,66.4
38,2022-01-14 14:09:47,13.6,17.3,15.1,78.9,22.0,65.4
39,2022-01-14 14:26:51,13.3,17.0,14.8,79.0,22.0,64.3
40,2022-01-14 14:47:02,12.5,16.2,14.6,79.1,21.8,64.4
41,2022-01-14 15:01:08,12.7,16.4,14.7,79.2,21.9,63.7
42,2022-01-14 15:18:19,13.8,17.5,14.9,79.4,22.3,62.9
43,2022-01-14 15:39:45,13.5,17.2,14.8,79.4,22.2,62.9
44,2022-01-14 15:56:35,13.4,17.1,15.0,79.4,22.2,63.8
45,2022-01-14 16:11:06,13.3,17.0,15.2,79.5,22.2,64.8
46,2022-01-14 16:25:13,14.1,17.6,15.2,79.7,22.2,65.2
47,2022-01-14 16:40:14,13.4,16.9,15.1,79.7,22.0,65.6
48,2022-01-14 16:58:39,13.6,17.1,15.0,79.8,21.9,65.3
49,2022-01-14 17:14:36,13.5,17.0,14.9,79.9,21.8,65.1
50,2022-01-14 17:33:48,13.5,17.0,14.6,79.9,21.5,64.8
51,2022-01-14 18:09:26,13.2,16.7,14.6,80.0,21.3,66.2
52,2022-01-14 18:45:26,13.4,16.9,14.6,80.0,21.3,66.3
53,2022-01-14 19:02:14,13.3,16.8,14.8,80.1,21.2,67.4
54,2022-01-14 19:18:00,13.8,17.3,14.9,80.2,21.1,67.8
55,2022-01-14 19:32:19,12.9,16.4,14.8,80.1,21.0,68.1
56,2022-01-14 20:06:35,12.9,16.4,14.9,80.3,20.9,68.9
57,2022-01-14 19:52:10,13.3,16.8,14.8,80.4,20.8,69.2
58,2022-01-14 20:20:59,13.1,16.6,14.9,80.5,20.6,69.8
59,2022-01-14 20:59:32,12.8,16.3,14.7,80.6,20.4,70.0
60,2022-01-14 21:17:09,13.7,17.0,14.8,80.7,20.5,70.3
61,2022-01-14 21:30:54,13.1,16.4,14.6,80.7,20.3,70.5
62,2022-01-14 22:07:12,13.0,16.3,14.6,80.8,20.3,70.4
63,2022-01-14 22:24:16,12.5,15.8,14.5,80.8,20.2,70.2
64,2022-01-14 22:40:12,13.5,16.8,14.6,81.0,20.3,70.6
65,2022-01-14 22:59:26,13.6,16.9,14.7,81.1,20.2,71.3
66,2022-01-14 23:16:05,14.4,17.7,14.9,81.3,20.2,72.4
67,2022-01-14 23:35:13,16.7,20.1,15.6,81.4,20.9,72.2
0,2022-01-15 00:13:16,17.3,20.7,15.3,81.3,21.3,69.0
1,2022-01-15 00:13:16,17.5,20.9,15.1,81.1,21.6,67.4
2,2022-01-15 00:13:16,17.8,21.2,16.0,80.9,21.8,70.6
3,2022-01-15 00:13:16,17.8,21.2,16.0,80.7,21.8,69.9
4,2022-01-15 00:13:16,17.6,21.2,15.9,80.4,21.9,69.0
5,2022-01-15 00:29:37,17.6,21.2,15.7,80.2,21.9,67.7
6,2022-01-15 00:29:37,17.5,21.3,15.3,79.6,22.0,66.6
7,2022-01-15 00:29:37,17.5,21.3,15.5,79.1,22.0,67.2
8,2022-01-15 00:29:37,17.6,21.4,15.5,78.7,22.0,67.3
9,2022-01-15 00:29:37,17.3,21.4,15.5,78.4,22.0,66.9
10,2022-01-15 00:44:47,17.2,21.3,15.3,78.2,22.0,65.8
11,2022-01-15 00:44:47,17.3,21.4,15.1,77.9,22.0,65.5
12,2022-01-15 00:44:47,17.3,21.4,15.3,77.7,22.0,66.1
13,2022-01-15 00:44:47,17.2,21.4,15.3,77.4,22.0,66.4
14,2022-01-15 00:44:47,17.2,21.4,15.4,77.2,21.9,66.8
15,2022-01-15 01:04:46,17.2,21.4,15.4,77.0,21.9,66.9
16,2022-01-15 01:04:46,17.1,21.3,15.4,76.8,21.9,66.7
17,2022-01-15 01:04:46,16.8,21.3,15.1,76.6,21.8,66.4
18,2022-01-15 01:04:46,16.7,21.2,15.0,76.4,21.7,66.5
19,2022-01-15 01:04:46,16.6,21.1,15.1,76.2,21.6,66.7
20,2022-01-15 01:36:34,16.6,21.1,15.0,76.0,21.5,66.8
21,2022-01-15 01:36:34,16.6,21.1,15.0,75.9,21.5,67.1
22,2022-01-15 01:36:34,16.4,21.1,15.0,75.6,21.5,67.0
23,2022-01-15 01:36:34,16.5,21.2,15.1,75.5,21.6,66.7
24,2022-01-15 01:36:34,16.6,21.3,15.1,75.3,21.8,66.0
25,2022-01-15 01:51:26,16.7,21.4,15.2,75.1,21.9,65.7
26,2022-01-15 01:51:26,16.9,21.6,15.2,75.0,22.2,65.0
27,2022-01-15 01:51:26,17.2,21.9,15.2,74.8,22.4,64.6
28,2022-01-15 01:51:26,17.4,22.1,15.4,74.7,22.6,64.3
29,2022-01-15 01:51:26,17.4,22.3,15.7,74.5,22.9,63.8
30,2022-01-15 02:06:16,17.9,22.8,15.7,74.1,23.5,62.4
31,2022-01-15 02:06:16,18.2,23.1,15.8,73.8,23.9,61.6
32,2022-01-15 02:06:16,18.7,23.9,15.5,72.9,24.7,57.5
33,2022-01-15 02:06:16,18.7,24.1,15.7,72.5,24.9,57.1
34,2022-01-15 02:06:16,18.8,24.2,15.6,72.1,25.1,56.6
35,2022-01-15 02:40:23,19.0,24.4,15.7,71.7,25.2,56.4
36,2022-01-15 02:40:23,18.9,24.6,15.9,71.3,25.4,55.7
37,2022-01-15 02:40:23,19.0,24.7,15.7,70.9,25.5,55.3
38,2022-01-15 02:40:23,18.9,24.8,15.7,70.4,25.5,55.1
39,2022-01-15 02:40:23,19.0,24.9,15.7,70.1,25.5,55.0
40,2022-01-15 02:25:03,18.8,24.9,15.7,69.6,25.5,54.8
41,2022-01-15 02:25:03,18.8,24.9,15.6,69.1,25.4,54.8
42,2022-01-15 02:25:03,18.4,24.8,15.3,68.3,25.1,55.0
43,2022-01-15 02:25:03,18.3,24.7,15.2,67.9,24.9,55.0
44,2022-01-15 02:25:03,17.9,24.5,14.9,67.6,24.6,55.6
45,2022-01-15 02:55:56,17.4,24.0,15.0,67.0,24.1,56.9
46,2022-01-15 02:55:56,17.2,23.8,14.7,66.8,23.8,57.5
47,2022-01-15 02:55:56,16.6,23.4,14.9,66.5,23.4,58.9
48,2022-01-15 02:55:56,16.4,23.2,14.6,66.4,23.1,59.6
49,2022-01-15 02:55:56,16.2,23.0,14.7,66.3,23.0,60.0
50,2022-01-15 03:10:28,16.0,22.8,14.6,66.2,22.8,60.5
51,2022-01-15 03:10:28,16.0,22.7,14.6,66.1,22.6,60.9
52,2022-01-15 03:10:28,15.8,22.5,14.5,66.1,22.5,61.3
53,2022-01-15 03:10:28,15.7,22.4,14.6,66.1,22.3,61.7
54,2022-01-15 03:10:28,15.6,22.3,14.5,66.1,22.2,62.1
55,2022-01-15 03:26:41,15.4,22.1,14.3,66.1,22.0,62.5
56,2022-01-15 03:26:41,15.2,21.9,14.5,66.2,21.9,62.7
